username,anime_id,anime_title,status,score,num_episodes_watched,updated_at,user_id,time_diff
Alchemist_Senpai,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,completed,7,13,2022-02-20 00:53:11+00:00,688,0 days 00:00:16
Alchemist_Senpai,28171,Shokugeki no Souma,completed,6,24,2022-02-20 00:53:25+00:00,688,0 days 00:00:14
Alchemist_Senpai,28701,Fate/stay night: Unlimited Blade Works 2nd Season,completed,7,13,2022-02-20 00:53:35+00:00,688,0 days 00:00:10
Alchemist_Senpai,28851,Koe no Katachi,completed,7,1,2022-02-20 00:54:27+00:00,688,0 days 00:00:52
Alchemist_Senpai,28891,Haikyuu!! Second Season,completed,7,25,2022-02-20 00:54:46+00:00,688,0 days 00:00:19
Alchemist_Senpai,28999,Charlotte,completed,8,13,2022-02-20 00:54:51+00:00,688,0 days 00:00:05
Alchemist_Senpai,30015,ReLIFE,completed,7,13,2022-02-20 00:54:57+00:00,688,0 days 00:00:06
Alchemist_Senpai,30276,One Punch Man,completed,7,12,2022-02-20 00:55:02+00:00,688,0 days 00:00:05
Alchemist_Senpai,31043,Boku dake ga Inai Machi,completed,8,12,2022-02-20 00:56:05+00:00,688,0 days 00:01:03
Alchemist_Senpai,31722,Nanatsu no Taizai: Seisen no Shirushi,completed,7,4,2022-02-20 00:56:19+00:00,688,0 days 00:00:05
Alchemist_Senpai,31859,Hai to Gensou no Grimgar,completed,8,12,2022-02-20 00:56:34+00:00,688,0 days 00:00:15
Alchemist_Senpai,31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,completed,7,39,2022-02-20 00:56:39+00:00,688,0 days 00:00:05
Alchemist_Senpai,32281,Kimi no Na wa.,completed,8,1,2022-02-20 00:56:44+00:00,688,0 days 00:00:05
Alchemist_Senpai,32282,Shokugeki no Souma: Ni no Sara,completed,6,13,2022-02-20 00:56:53+00:00,688,0 days 00:00:09
Alchemist_Senpai,32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,completed,7,10,2022-02-20 00:57:05+00:00,688,0 days 00:00:04
Alchemist_Senpai,33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,completed,7,1,2022-02-20 00:57:37+00:00,688,0 days 00:00:32
Alchemist_Senpai,33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,completed,7,1,2022-02-20 00:57:48+00:00,688,0 days 00:00:11
Alchemist_Senpai,33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,completed,8,1,2022-02-20 00:58:03+00:00,688,0 days 00:00:15
Alchemist_Senpai,33206,Kobayashi-san Chi no Maid Dragon,completed,6,13,2022-02-20 00:58:21+00:00,688,0 days 00:00:18
Alchemist_Senpai,33352,Violet Evergarden,completed,7,13,2022-02-20 00:58:33+00:00,688,0 days 00:00:12
Alchemist_Senpai,33506,Ao no Exorcist: Kyoto Fujouou-hen,completed,7,12,2022-02-20 00:58:50+00:00,688,0 days 00:00:17
Alchemist_Senpai,34572,Black Clover,completed,8,128,2022-02-20 01:00:30+00:00,688,0 days 00:00:21
Alchemist_Senpai,34577,Nanatsu no Taizai: Imashime no Fukkatsu,completed,7,24,2022-02-20 01:00:47+00:00,688,0 days 00:00:17
Alchemist_Senpai,34933,Kakegurui,completed,7,12,2022-02-20 01:01:15+00:00,688,0 days 00:00:28
Alchemist_Senpai,38101,5-toubun no Hanayome,completed,7,12,2022-02-20 01:01:47+00:00,688,0 days 00:00:32
Alchemist_Senpai,39783,5-toubun no Hanayome ∬,completed,7,12,2022-02-20 01:01:53+00:00,688,0 days 00:00:06
Alchemist_Senpai,35849,Darling in the FranXX,completed,8,24,2022-02-20 01:02:29+00:00,688,0 days 00:00:26
Alchemist_Senpai,37349,Goblin Slayer,completed,8,12,2022-02-20 01:03:08+00:00,688,0 days 00:00:39
Alchemist_Senpai,37105,Grand Blue,completed,8,12,2022-02-20 01:03:18+00:00,688,0 days 00:00:05
Alchemist_Senpai,38883,Haikyuu!! To the Top,completed,7,13,2022-02-20 01:03:25+00:00,688,0 days 00:00:07
Alchemist_Senpai,40776,Haikyuu!! To the Top Part 2,completed,7,12,2022-02-20 01:03:29+00:00,688,0 days 00:00:04
Alchemist_Senpai,40748,Jujutsu Kaisen,completed,8,24,2022-02-20 01:03:38+00:00,688,0 days 00:00:09
Alchemist_Senpai,37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,completed,7,12,2022-02-20 01:04:00+00:00,688,0 days 00:00:22
Alchemist_Senpai,40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,completed,7,12,2022-02-20 01:04:09+00:00,688,0 days 00:00:09
Alchemist_Senpai,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,completed,7,12,2022-02-20 01:04:30+00:00,688,0 days 00:00:21
Alchemist_Senpai,40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,completed,7,12,2022-02-20 01:04:40+00:00,688,0 days 00:00:10
Alchemist_Senpai,37086,Kakegurui××,completed,7,12,2022-02-20 01:05:07+00:00,688,0 days 00:00:13
Alchemist_Senpai,40839,"Kanojo, Okarishimasu",completed,8,12,2022-02-20 01:05:30+00:00,688,0 days 00:00:08
Alchemist_Senpai,36407,Kenja no Mago,completed,8,12,2022-02-20 01:05:46+00:00,688,0 days 00:00:16
Alchemist_Senpai,38000,Kimetsu no Yaiba,completed,7,26,2022-02-20 01:05:57+00:00,688,0 days 00:00:11
Alchemist_Senpai,40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,completed,7,1,2022-02-20 01:06:08+00:00,688,0 days 00:00:11
Alchemist_Senpai,39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,completed,8,13,2022-02-20 01:06:51+00:00,688,0 days 00:00:43
Alchemist_Senpai,42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,completed,8,12,2022-02-20 01:07:12+00:00,688,0 days 00:00:21
Alchemist_Senpai,37984,"Kumo desu ga, Nani ka?",completed,7,24,2022-02-20 01:07:43+00:00,688,0 days 00:00:31
Alchemist_Senpai,35466,ReLIFE: Kanketsu-hen,completed,7,4,2022-02-20 01:08:08+00:00,688,0 days 00:00:25
Alchemist_Senpai,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,completed,7,13,2022-02-20 01:10:14+00:00,688,0 days 00:00:21
Alchemist_Senpai,37779,Yakusoku no Neverland,completed,8,12,2022-02-20 01:10:52+00:00,688,0 days 00:00:20
Alchemist_Senpai,36511,Tokyo Ghoul:re,completed,8,12,2022-02-20 01:14:35+00:00,688,0 days 00:03:43
Alchemist_Senpai,37799,Tokyo Ghoul:re 2nd Season,completed,8,12,2022-02-20 01:14:59+00:00,688,0 days 00:00:24
Alchemist_Senpai,38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,completed,7,1,2022-02-20 01:15:29+00:00,688,0 days 00:00:30
Alchemist_Senpai,38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,completed,6,12,2022-02-20 01:18:20+00:00,688,0 days 00:02:51
Alchemist_Senpai,38826,Tenki no Ko,completed,7,1,2022-02-20 01:18:39+00:00,688,0 days 00:00:19
Alchemist_Senpai,41389,Tonikaku Kawaii,completed,8,12,2022-02-20 01:20:33+00:00,688,0 days 00:00:54
Alchemist_Senpai,39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,completed,9,12,2022-02-20 01:20:50+00:00,688,0 days 00:00:17
Alchemist_Senpai,20021,Sword Art Online: Extra Edition,completed,9,1,2022-02-20 01:21:49+00:00,688,0 days 00:00:59
Alchemist_Senpai,31765,Sword Art Online Movie: Ordinal Scale,completed,9,1,2022-02-20 01:21:58+00:00,688,0 days 00:00:09
Alchemist_Senpai,34497,Death March kara Hajimaru Isekai Kyousoukyoku,completed,8,12,2022-02-20 20:29:24+00:00,688,0 days 19:07:26
Alchemist_Senpai,28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",completed,8,12,2022-02-26 23:08:30+00:00,688,6 days 02:39:06
Alchemist_Senpai,31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",completed,8,12,2022-02-26 23:08:38+00:00,688,0 days 00:00:08
Alchemist_Senpai,37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,completed,7,12,2022-03-02 20:56:49+00:00,688,3 days 21:48:11
Alchemist_Senpai,339,Serial Experiments Lain,completed,7,13,2022-03-08 16:34:35+00:00,688,5 days 19:37:33
Alchemist_Senpai,34599,Made in Abyss,completed,8,13,2022-03-22 17:30:41+00:00,688,11 days 21:28:24
Alchemist_Senpai,36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,completed,8,1,2022-03-22 17:31:43+00:00,688,0 days 00:01:02
Alchemist_Senpai,36649,Banana Fish,completed,9,24,2022-03-25 17:25:19+00:00,688,2 days 23:53:36
Alchemist_Senpai,41168,Nakitai Watashi wa Neko wo Kaburu,completed,8,1,2022-04-18 21:53:00+00:00,688,16 days 10:02:29
Alchemist_Senpai,4181,Clannad: After Story,completed,8,24,2022-06-17 18:14:12+00:00,688,58 days 17:53:19
Alchemist_Senpai,2167,Clannad,completed,8,23,2022-06-17 18:14:23+00:00,688,0 days 00:00:11
Alchemist_Senpai,21881,Sword Art Online II,completed,8,24,2022-06-28 17:33:26+00:00,688,10 days 23:19:03
Alchemist_Senpai,36474,Sword Art Online: Alicization,completed,10,24,2022-06-28 17:34:04+00:00,688,0 days 00:00:38
Alchemist_Senpai,39597,Sword Art Online: Alicization - War of Underworld,completed,10,12,2022-06-28 17:34:54+00:00,688,0 days 00:00:50
Alchemist_Senpai,40540,Sword Art Online: Alicization - War of Underworld 2nd Season,completed,10,11,2022-06-28 17:35:26+00:00,688,0 days 00:00:32
Alchemist_Senpai,2904,Code Geass: Hangyaku no Lelouch R2,completed,9,25,2022-07-09 12:28:56+00:00,688,10 days 18:53:30
Alchemist_Senpai,37521,Vinland Saga,completed,8,24,2022-07-10 21:53:26+00:00,688,1 days 09:24:30
Alchemist_Senpai,889,Black Lagoon,completed,6,12,2022-07-12 14:09:20+00:00,688,1 days 16:15:54
Alchemist_Senpai,1519,Black Lagoon: The Second Barrage,completed,6,12,2022-07-12 14:09:41+00:00,688,0 days 00:00:21
Alchemist_Senpai,4901,Black Lagoon: Roberta's Blood Trail,completed,6,5,2022-07-12 14:09:50+00:00,688,0 days 00:00:09
Alchemist_Senpai,17247,Machine-Doll wa Kizutsukanai,completed,7,12,2022-07-13 11:23:08+00:00,688,0 days 21:13:18
Alchemist_Senpai,4224,Toradora!,completed,9,25,2022-07-22 13:44:56+00:00,688,9 days 02:21:48
Alchemist_Senpai,3457,Vampire Knight,completed,6,13,2022-08-01 22:59:33+00:00,688,4 days 04:41:34
Alchemist_Senpai,21557,Omoide no Marnie,completed,7,1,2022-08-08 16:10:44+00:00,688,0 days 13:25:02
Alchemist_Senpai,38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,completed,6,12,2022-08-14 13:16:50+00:00,688,5 days 21:06:06
Alchemist_Senpai,48736,Sono Bisque Doll wa Koi wo Suru,completed,8,12,2022-08-25 14:57:53+00:00,688,3 days 13:44:21
Alchemist_Senpai,40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",completed,6,13,2022-09-07 13:59:51+00:00,688,0 days 15:30:35
Alchemist_Senpai,37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,completed,8,39,2022-09-20 00:56:49+00:00,688,12 days 10:56:58
Alchemist_Senpai,23283,Zankyou no Terror,completed,8,11,2022-10-05 04:26:41+00:00,688,15 days 03:29:52
Alchemist_Senpai,29803,Overlord,completed,8,13,2022-11-04 21:26:56+00:00,688,6 days 23:00:55
Alchemist_Senpai,30,Shinseiki Evangelion,completed,8,26,2022-11-17 21:51:32+00:00,688,13 days 00:24:36
Alchemist_Senpai,35073,Overlord II,completed,8,13,2022-11-19 03:38:14+00:00,688,1 days 05:46:42
Alchemist_Senpai,37675,Overlord III,completed,8,13,2022-11-20 17:32:39+00:00,688,1 days 13:54:25
Alchemist_Senpai,48895,Overlord IV,completed,8,13,2022-11-20 17:32:49+00:00,688,0 days 00:00:10
Alchemist_Senpai,1,Cowboy Bebop,completed,7,26,2022-11-23 21:07:17+00:00,688,0 days 17:00:32
Alchemist_Senpai,38656,Darwin's Game,completed,7,11,2022-11-23 21:07:31+00:00,688,0 days 00:00:05
Alchemist_Senpai,853,Ouran Koukou Host Club,completed,8,26,2022-12-12 22:32:18+00:00,688,13 days 21:55:33
Alchemist_Senpai,35120,Devilman: Crybaby,completed,6,10,2022-12-17 03:01:50+00:00,688,0 days 02:53:39
Alchemist_Senpai,17265,Log Horizon,completed,7,25,2022-12-25 20:00:49+00:00,688,3 days 22:47:54
Alchemist_Senpai,23321,Log Horizon 2nd Season,completed,7,25,2022-12-25 20:01:31+00:00,688,0 days 00:00:42
Alchemist_Senpai,36882,Arifureta Shokugyou de Sekai Saikyou,completed,9,13,2022-12-28 02:20:33+00:00,688,1 days 03:03:28
Alchemist_Senpai,32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",completed,7,1,2022-12-29 16:58:08+00:00,688,1 days 14:37:35
Alchemist_Senpai,7711,Karigurashi no Arrietty,completed,8,1,2022-12-29 20:31:16+00:00,688,0 days 03:33:08
Alchemist_Senpai,11617,High School DxD,completed,7,12,2022-12-30 18:17:50+00:00,688,0 days 21:46:34
Alchemist_Senpai,12729,High School DxD OVA,completed,6,2,2022-12-30 18:18:10+00:00,688,0 days 00:00:20
Alchemist_Senpai,15451,High School DxD New,completed,7,12,2022-12-30 18:18:32+00:00,688,0 days 00:00:22
Alchemist_Senpai,50346,Yofukashi no Uta,completed,7,13,2022-12-31 16:21:43+00:00,688,0 days 22:03:11
Alchemist_Senpai,24703,High School DxD BorN,completed,7,12,2023-01-01 19:59:25+00:00,688,1 days 03:37:42
Alchemist_Senpai,15809,Hataraku Maou-sama!,completed,8,13,2023-01-03 20:44:33+00:00,688,2 days 00:45:08
Alchemist_Senpai,40750,Kaifuku Jutsushi no Yarinaoshi,completed,7,12,2023-02-05 23:59:45+00:00,688,33 days 03:14:55
Alchemist_Senpai,37430,Tensei shitara Slime Datta Ken,completed,9,24,2023-02-06 03:04:10+00:00,688,0 days 03:04:25
Alchemist_Senpai,39551,Tensei shitara Slime Datta Ken 2nd Season,completed,9,12,2023-02-06 03:04:26+00:00,688,0 days 00:00:16
Alchemist_Senpai,41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,completed,9,12,2023-02-06 03:04:44+00:00,688,0 days 00:00:18
Alchemist_Senpai,585,Mimi wo Sumaseba,completed,7,1,2023-02-20 05:52:02+00:00,688,9 days 00:26:36
Alchemist_Senpai,578,Hotaru no Haka,completed,7,1,2023-03-04 21:36:43+00:00,688,12 days 15:44:41
Alchemist_Senpai,23233,Shinmai Maou no Testament,completed,6,12,2023-03-05 04:13:37+00:00,688,0 days 06:36:54
Alchemist_Senpai,30363,Shinmai Maou no Testament Burst,completed,6,10,2023-03-05 04:13:47+00:00,688,0 days 00:00:10
Alchemist_Senpai,19,Monster,completed,9,74,2023-04-03 15:38:54+00:00,688,29 days 11:25:07
Alchemist_Senpai,16662,Kaze Tachinu,completed,7,1,2023-04-04 15:38:48+00:00,688,0 days 23:59:54
Alchemist_Senpai,36098,Kimi no Suizou wo Tabetai,completed,8,1,2023-04-11 17:09:22+00:00,688,7 days 01:30:34
Alchemist_Senpai,48316,Kage no Jitsuryokusha ni Naritakute!,completed,8,20,2023-04-25 12:38:28+00:00,688,13 days 19:29:06
Alchemist_Senpai,32998,91 Days,completed,6,12,2023-05-25 21:30:14+00:00,688,11 days 08:06:48
Alchemist_Senpai,49387,Vinland Saga Season 2,completed,8,24,2023-06-28 15:13:06+00:00,688,14 days 19:45:37
Alchemist_Senpai,44511,Chainsaw Man,completed,7,12,2023-07-03 01:50:51+00:00,688,3 days 23:39:00
Alchemist_Senpai,6746,Durarara!!,completed,7,24,2023-07-04 18:40:11+00:00,688,1 days 16:49:20
Alchemist_Senpai,23199,Durarara!!x2 Shou,completed,7,12,2023-07-06 04:00:58+00:00,688,1 days 09:20:47
Alchemist_Senpai,27831,Durarara!!x2 Ten,completed,7,12,2023-07-10 00:10:10+00:00,688,3 days 20:09:12
Alchemist_Senpai,27833,Durarara!!x2 Ketsu,completed,7,12,2023-07-11 00:40:31+00:00,688,1 days 00:30:21
Alchemist_Senpai,40221,Kami no Tou,completed,8,13,2023-07-17 14:00:10+00:00,688,4 days 10:54:08
Alchemist_Senpai,39195,Beastars,completed,7,12,2023-07-23 04:27:50+00:00,688,5 days 14:27:40
Alchemist_Senpai,40935,Beastars 2nd Season,completed,7,12,2023-07-23 04:28:00+00:00,688,0 days 00:00:10
Alchemist_Senpai,14513,Magi: The Labyrinth of Magic,completed,7,25,2023-08-03 04:18:09+00:00,688,10 days 23:50:09
Alchemist_Senpai,18115,Magi: The Kingdom of Magic,completed,8,25,2023-08-05 03:33:10+00:00,688,1 days 23:15:01
Alchemist_Senpai,32949,Kuzu no Honkai,completed,7,12,2023-08-15 16:38:58+00:00,688,10 days 00:50:38
Alchemist_Senpai,30307,Monster Musume no Iru Nichijou,completed,6,12,2023-08-15 19:45:12+00:00,688,0 days 03:06:14
Alchemist_Senpai,11757,Sword Art Online,completed,10,25,2023-11-17 01:46:01+00:00,688,6 days 20:33:25
Alchemist_Senpai,1210,NHK ni Youkoso!,completed,9,24,2023-11-30 04:25:57+00:00,688,13 days 02:39:56
Alchemist_Senpai,5114,Fullmetal Alchemist: Brotherhood,completed,9,64,2023-11-30 04:27:49+00:00,688,0 days 00:01:52
Alchemist_Senpai,43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,completed,9,13,2023-11-30 04:28:22+00:00,688,0 days 00:00:33
Alchemist_Senpai,1575,Code Geass: Hangyaku no Lelouch,completed,8,25,2023-11-30 04:28:44+00:00,688,0 days 00:00:22
Alchemist_Senpai,42310,Cyberpunk: Edgerunners,completed,8,10,2023-11-30 04:29:52+00:00,688,0 days 00:01:08
Alchemist_Senpai,48569,86 Part 2,completed,8,12,2023-11-30 04:30:29+00:00,688,0 days 00:00:11
Alchemist_Senpai,10793,Guilty Crown,completed,7,22,2023-11-30 04:30:51+00:00,688,0 days 00:00:22
Alchemist_Senpai,31240,Re:Zero kara Hajimeru Isekai Seikatsu,completed,9,25,2023-11-30 04:47:04+00:00,688,0 days 00:16:13
Alchemist_Senpai,46569,Jigokuraku,completed,7,13,2023-12-25 07:19:59+00:00,688,4 days 10:15:47
Alchemist_Senpai,51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,completed,8,11,2024-03-06 22:50:55+00:00,688,72 days 15:30:56
Alchemist_Senpai,47778,Kimetsu no Yaiba: Yuukaku-hen,completed,8,11,2024-03-06 22:51:05+00:00,688,0 days 00:00:10
Alchemist_Senpai,52299,Ore dake Level Up na Ken,completed,8,12,2024-03-31 04:10:05+00:00,688,1 days 06:45:04
Alchemist_Senpai,37982,Domestic na Kanojo,completed,9,12,2024-06-07 04:45:46+00:00,688,31 days 09:48:18
Alchemist_Senpai,10620,Mirai Nikki (TV),completed,7,26,2024-06-26 02:26:31+00:00,688,18 days 21:40:45
Alchemist_Senpai,6880,Deadman Wonderland,completed,6,12,2024-07-12 03:05:29+00:00,688,1 days 00:19:27
Alchemist_Senpai,41457,86,completed,8,11,2024-07-15 01:02:28+00:00,688,2 days 21:56:59
Alchemist_Senpai,53393,Tengoku Daimakyou,completed,8,13,2024-07-15 01:05:07+00:00,688,0 days 00:02:39
Alchemist_Senpai,40834,Ousama Ranking,completed,7,23,2024-07-25 16:44:52+00:00,688,10 days 15:39:45
Alchemist_Senpai,16498,Shingeki no Kyojin,completed,8,25,2024-10-05 02:32:49+00:00,688,6 days 09:33:29
Alchemist_Senpai,25777,Shingeki no Kyojin Season 2,completed,8,12,2024-10-07 13:02:01+00:00,688,2 days 10:29:12
Artchu133,24833,Ansatsu Kyoushitsu,completed,8,22,2022-09-19 13:49:56+00:00,1239,
Artchu133,9919,Ao no Exorcist,completed,7,25,2022-09-19 21:26:57+00:00,1239,0 days 07:37:01
Artchu133,33506,Ao no Exorcist: Kyoto Fujouou-hen,completed,8,12,2022-09-19 21:27:02+00:00,1239,0 days 00:00:05
Artchu133,40935,Beastars 2nd Season,completed,9,12,2022-09-19 21:27:18+00:00,1239,0 days 00:00:16
Artchu133,31964,Boku no Hero Academia,completed,7,13,2022-09-19 21:27:44+00:00,1239,0 days 00:00:21
Artchu133,36456,Boku no Hero Academia 3rd Season,completed,8,25,2022-09-19 21:29:39+00:00,1239,0 days 00:01:55
Artchu133,33486,Boku no Hero Academia 2nd Season,completed,9,25,2022-09-19 21:29:44+00:00,1239,0 days 00:00:05
Artchu133,31478,Bungou Stray Dogs,completed,8,12,2022-09-19 21:29:55+00:00,1239,0 days 00:00:11
Artchu133,32867,Bungou Stray Dogs 2nd Season,completed,9,12,2022-09-19 21:30:02+00:00,1239,0 days 00:00:07
Artchu133,38003,Bungou Stray Dogs 3rd Season,completed,8,12,2022-09-19 21:30:06+00:00,1239,0 days 00:00:04
Artchu133,1535,Death Note,completed,10,37,2022-09-19 21:30:10+00:00,1239,0 days 00:00:04
Artchu133,38691,Dr. Stone,completed,9,24,2022-09-19 21:30:18+00:00,1239,0 days 00:00:08
Artchu133,50612,Dr. Stone: Ryuusui,completed,8,1,2022-09-19 21:30:28+00:00,1239,0 days 00:00:10
Artchu133,30694,Dragon Ball Super,completed,8,131,2022-09-19 21:31:03+00:00,1239,0 days 00:00:35
Artchu133,36946,Dragon Ball Super: Broly,completed,8,1,2022-09-19 21:31:22+00:00,1239,0 days 00:00:19
Artchu133,14719,JoJo no Kimyou na Bouken (TV),completed,7,26,2022-09-19 21:31:48+00:00,1239,0 days 00:00:06
Artchu133,26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,completed,9,24,2022-09-19 21:31:59+00:00,1239,0 days 00:00:11
Artchu133,31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,completed,9,39,2022-09-19 21:32:09+00:00,1239,0 days 00:00:10
Artchu133,37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,completed,9,39,2022-09-19 21:32:22+00:00,1239,0 days 00:00:13
Artchu133,48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,completed,8,12,2022-09-19 21:32:27+00:00,1239,0 days 00:00:05
Artchu133,40748,Jujutsu Kaisen,completed,9,24,2022-09-19 21:32:40+00:00,1239,0 days 00:00:05
Artchu133,38000,Kimetsu no Yaiba,completed,9,26,2022-09-19 21:33:05+00:00,1239,0 days 00:00:25
Artchu133,40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,completed,8,1,2022-09-19 21:33:22+00:00,1239,0 days 00:00:17
Artchu133,47778,Kimetsu no Yaiba: Yuukaku-hen,completed,9,11,2022-09-19 21:33:30+00:00,1239,0 days 00:00:08
Artchu133,1735,Naruto: Shippuuden,completed,8,500,2022-09-19 21:33:47+00:00,1239,0 days 00:00:17
Artchu133,37779,Yakusoku no Neverland,completed,9,12,2022-09-19 21:36:16+00:00,1239,0 days 00:00:17
Artchu133,50265,Spy x Family,completed,9,12,2022-09-19 21:36:36+00:00,1239,0 days 00:00:06
Artchu133,41587,Boku no Hero Academia 5th Season,completed,9,25,2022-09-21 16:39:36+00:00,1239,1 days 19:02:10
Artchu133,39195,Beastars,completed,8,12,2022-09-26 12:39:18+00:00,1239,0 days 00:00:17
Artchu133,38408,Boku no Hero Academia 4th Season,completed,8,25,2022-09-26 12:39:35+00:00,1239,0 days 00:00:17
Artchu133,40852,Dr. Stone: Stone Wars,completed,8,11,2022-09-26 12:40:04+00:00,1239,0 days 00:00:29
Artchu133,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,completed,7,24,2022-09-26 12:40:53+00:00,1239,0 days 00:00:15
Artchu133,48561,Jujutsu Kaisen 0 Movie,completed,9,1,2022-09-26 12:41:12+00:00,1239,0 days 00:00:19
Artchu133,24439,Kekkai Sensen,completed,7,12,2022-09-26 12:41:16+00:00,1239,0 days 00:00:04
Artchu133,34451,Kekkai Sensen & Beyond,completed,7,12,2022-09-26 12:41:20+00:00,1239,0 days 00:00:04
Artchu133,20,Naruto,completed,7,220,2022-09-26 12:41:36+00:00,1239,0 days 00:00:16
Artchu133,46102,Odd Taxi,completed,8,13,2022-09-26 12:41:45+00:00,1239,0 days 00:00:09
Artchu133,527,Pokemon,completed,8,276,2022-09-26 12:41:52+00:00,1239,0 days 00:00:07
Artchu133,1564,Pokemon Advanced Generation,completed,7,192,2022-09-26 12:42:05+00:00,1239,0 days 00:00:13
Artchu133,39196,Mairimashita! Iruma-kun,completed,8,23,2022-10-04 04:03:06+00:00,1239,7 days 15:19:44
Artchu133,37510,Mob Psycho 100 II,completed,9,13,2022-12-21 17:31:45+00:00,1239,3 days 17:22:44
Artchu133,50172,Mob Psycho 100 III,completed,10,12,2022-12-21 17:31:53+00:00,1239,0 days 00:00:08
Artchu133,32182,Mob Psycho 100,completed,9,12,2022-12-21 17:32:04+00:00,1239,0 days 00:00:11
Artchu133,1575,Code Geass: Hangyaku no Lelouch,completed,8,25,2023-01-10 00:22:55+00:00,1239,19 days 06:50:51
Artchu133,30654,Ansatsu Kyoushitsu 2nd Season,completed,9,25,2023-05-29 18:25:51+00:00,1239,139 days 18:02:56
Artchu133,49596,Blue Lock,completed,9,24,2023-05-31 01:26:28+00:00,1239,1 days 07:00:37
Artchu133,5114,Fullmetal Alchemist: Brotherhood,completed,10,64,2023-06-05 00:15:10+00:00,1239,4 days 22:48:42
